name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Ford_Figo_Diesel_ZXI,2014,240000,90000,Diesel,Individual,Manual,First_Owner
Mahindra_Scorpio_S10_7_Seater,2014,800000,90000,Diesel,Individual,Manual,First_Owner
Hyundai_EON_LPG_Magna_Plus,2015,240000,110000,LPG,Individual,Manual,First_Owner
Ford_Ecosport_1.5_DV5_MT_Titanium,2014,600000,87000,Diesel,Individual,Manual,Second_Owner
Mahindra_Scorpio_LX,2014,800000,15000,Diesel,Individual,Manual,First_Owner
Hyundai_EON_1.0_Kappa_Magna_Plus,2015,160000,70000,Petrol,Individual,Manual,First_Owner
Ford_Fiesta_Classic_1.6_Duratec_CLXI,2012,350000,38000,Petrol,Individual,Manual,First_Owner
Honda_City_1.5_V_MT,2011,300000,64000,Petrol,Individual,Manual,Second_Owner
Tata_Sumo_Gold_EX_BSIII,2015,399000,55250,Diesel,Individual,Manual,First_Owner
Mahindra_Bolero_DI,2011,300000,110000,Diesel,Individual,Manual,First_Owner
Maruti_A-Star_AT_VXI,2012,150000,70000,Petrol,Individual,Automatic,First_Owner
Chevrolet_Cruze_LTZ,2010,320000,60000,Diesel,Individual,Manual,Third_Owner
Tata_Hexa_XM,2018,1280000,17000,Diesel,Individual,Manual,First_Owner
Renault_KWID_1.0_RXT_Optional,2017,300000,13000,Petrol,Individual,Manual,Second_Owner
Nissan_Terrano_XL_Plus_ICC_WT20_SE,2016,1000000,60000,Diesel,Individual,Manual,First_Owner
Mitsubishi_Pajero_Sport_4X4,2012,1090000,120000,Diesel,Individual,Manual,Second_Owner
Tata_New_Safari_DICOR_2.2_GX_4x2_BS_IV,2012,450000,97000,Diesel,Individual,Manual,Second_Owner
Tata_Indica_GLS_BS_IV,2007,60000,130000,Petrol,Individual,Manual,Second_Owner
Maruti_Swift_Dzire_ZXI,2013,500000,50000,Petrol,Individual,Manual,First_Owner
Tata_Indigo_CR4,2012,200000,120000,Diesel,Individual,Manual,Second_Owner
Ford_Ecosport_1.5_DV5_MT_Titanium,2015,650000,68000,Diesel,Individual,Manual,First_Owner
Maruti_Alto_LXi,2006,60000,100000,Petrol,Individual,Manual,Second_Owner
Maruti_Ertiga_VDI,2013,250999,80000,Diesel,Individual,Manual,First_Owner
Hyundai_Accent_Executive_CNG,2012,185000,67000,CNG,Dealer,Manual,Second_Owner
Maruti_Alto_K10_VXI,2015,155000,60000,Petrol,Individual,Manual,First_Owner
Maruti_Swift_VXI,2019,600000,5000,Petrol,Individual,Manual,First_Owner
Renault_KWID_RXE,2016,300000,20000,Petrol,Individual,Manual,First_Owner
Hyundai_Creta_1.6_E_Plus,2018,850000,12500,Petrol,Individual,Manual,First_Owner
Maruti_Eeco_CNG_5_Seater_AC_BSIV,2019,470000,4000,CNG,Individual,Manual,First_Owner
Ford_Figo_1.2P_Titanium_MT,2019,600000,25000,Petrol,Individual,Manual,First_Owner
Toyota_Innova_2.5_G_(Diesel)_7_Seater,2013,700000,70000,Diesel,Individual,Manual,Second_Owner
Maruti_Wagon_R_LXI_DUO_BSIII,2007,70000,162000,LPG,Individual,Manual,First_Owner
Toyota_Fortuner_3.0_Diesel,2010,1250000,205000,Diesel,Individual,Manual,Second_Owner
Audi_A6_2.8_FSI,2008,650000,70000,Petrol,Individual,Automatic,Third_Owner
Hyundai_Xcent_1.2_CRDi_S,2018,450000,70000,Diesel,Individual,Manual,Second_Owner
Mahindra_XUV500_W8_2WD,2014,750000,100000,Diesel,Individual,Manual,Second_Owner
Toyota_Innova_2.5_G_(Diesel)_7_Seater,2013,775000,70000,Diesel,Individual,Manual,Second_Owner
Hyundai_Santa_Fe_4X4,2011,800000,220000,Diesel,Individual,Manual,First_Owner
Honda_Amaze_E_i-Vtech,2015,360000,80000,Petrol,Individual,Manual,Second_Owner
Toyota_Corolla_Altis_Diesel_D4DG,2010,250000,120000,Diesel,Individual,Manual,First_Owner
Jeep_Compass_2.0_Longitude_Option_BSIV,2017,1490000,22038,Diesel,Individual,Manual,First_Owner
Nissan_Terrano_XL_110_PS,2013,600000,80000,Diesel,Individual,Manual,First_Owner
Maruti_Alto_LX,2010,120000,90000,Petrol,Individual,Manual,First_Owner
Tata_New_Safari_DICOR_2.2_EX_4x2,2012,320000,140000,Diesel,Individual,Manual,Second_Owner
Mahindra_Thar_4X2,2011,400000,120000,Diesel,Individual,Manual,Second_Owner
Maruti_Swift_Dzire_ZDI,2015,302000,60000,Diesel,Individual,Manual,First_Owner
Chevrolet_Beat_Diesel_LT,2011,130000,80000,Diesel,Individual,Manual,Second_Owner
Maruti_Swift_Dzire_LXI_Option,2014,150000,60000,Petrol,Individual,Manual,Second_Owner
Tata_Indica_Vista_Aura_Plus_1.3_Quadrajet,2012,200000,90000,Diesel,Individual,Manual,Second_Owner
Toyota_Innova_2.5_G1_BSIV,2012,950000,80000,Diesel,Individual,Manual,First_Owner
Maruti_Swift_Vdi_BSIII,2008,120000,175000,Diesel,Individual,Manual,Second_Owner
Mahindra_XUV500_W7_BSIV,2019,1400000,10000,Diesel,Individual,Manual,First_Owner
Hyundai_i20_1.2_Asta_Option,2017,620000,65000,Petrol,Individual,Manual,First_Owner
Toyota_Innova_2.5_GX_8_STR_BSIV,2012,449000,90000,Diesel,Individual,Manual,First_Owner
Maruti_Alto_LXi,2007,100000,70000,Petrol,Individual,Manual,First_Owner
Hyundai_Grand_i10_1.2_Kappa_Sportz_BSIV,2018,600000,2500,Petrol,Individual,Manual,First_Owner
Honda_Amaze_VX_i-DTEC,2016,700000,35000,Diesel,Individual,Manual,First_Owner
Chevrolet_Beat_Diesel_LT,2012,250000,40000,Diesel,Individual,Manual,First_Owner
Maruti_Baleno_RS_1.0_Petrol,2018,550000,63000,Petrol,Individual,Manual,First_Owner
Skoda_Superb_Ambition_2.0_TDI_CR_AT,2013,675000,88000,Diesel,Dealer,Automatic,First_Owner
Nissan_Terrano_XL_Plus_85_PS,2015,530000,55000,Diesel,Dealer,Manual,First_Owner
Chevrolet_Enjoy_TCDi_LT_7_Seater,2014,325000,71014,Diesel,Dealer,Manual,First_Owner
Renault_Scala_Diesel_RxL,2015,370000,60000,Diesel,Dealer,Manual,First_Owner
Skoda_Rapid_1.5_TDI_Ambition,2014,360000,70000,Diesel,Individual,Manual,First_Owner
Skoda_Superb_LK_1.8_TSI_AT,2012,650000,60000,Petrol,Dealer,Automatic,First_Owner
Ford_Fiesta_1.5_TDCi_Titanium,2012,199000,92000,Diesel,Dealer,Manual,Third_Owner
Mahindra_Quanto_C6,2014,285000,89126,Diesel,Individual,Manual,First_Owner
Volkswagen_Jetta_1.9_TDI_Comfortline_DSG,2009,260000,134000,Diesel,Individual,Automatic,First_Owner
Maruti_Ciaz_1.4_AT_Zeta,2019,869999,15000,Petrol,Dealer,Automatic,First_Owner
Hyundai_Grand_i10_1.2_CRDi_Magna,2016,425000,42500,Diesel,Dealer,Manual,First_Owner
Chevrolet_Cruze_LTZ_AT,2012,490000,42000,Diesel,Dealer,Automatic,First_Owner
Mahindra_XUV500_AT_W8_FWD,2015,750000,70000,Diesel,Individual,Automatic,Second_Owner
Honda_City_1.5_EXI,2004,125000,110000,Petrol,Individual,Manual,Third_Owner
Fiat_Linea_1.3_Emotion,2014,221000,131365,Diesel,Individual,Manual,First_Owner
Volkswagen_Vento_1.5_TDI_Highline_AT,2016,724000,48980,Diesel,Dealer,Automatic,First_Owner
Honda_Amaze_VX_AT_i-Vtech,2014,440000,46000,Petrol,Dealer,Automatic,First_Owner
Chevrolet_Spark_1.0_LS,2009,70000,60000,Petrol,Individual,Manual,Third_Owner
Maruti_Baleno_Delta_Diesel,2015,511000,58000,Diesel,Dealer,Manual,First_Owner
Maruti_S-Cross_Alpha_DDiS_200_SH,2016,790000,22000,Diesel,Dealer,Manual,First_Owner
Hyundai_i20_1.2_Asta_Option,2017,640000,37000,Petrol,Individual,Manual,First_Owner
Hyundai_Santro_Xing_GLS,2009,120000,70000,Petrol,Individual,Manual,Fourth_&_Above_Owner
Chevrolet_Beat_Diesel_LT,2012,126000,98900,Diesel,Individual,Manual,Third_Owner
Chevrolet_Beat_Diesel_LT,2012,120000,125000,Diesel,Individual,Manual,First_Owner
Mahindra_TUV_300_T4_Plus,2017,650000,60000,Diesel,Individual,Manual,First_Owner
Hyundai_Grand_i10_Asta,2014,450000,80000,Petrol,Individual,Manual,Second_Owner
Maruti_Zen_Estilo_LXI_Green_(CNG),2010,110000,80000,CNG,Individual,Manual,Fourth_&_Above_Owner
Mahindra_Bolero_Power_Plus_Plus_AC_BSIV_PS,2017,600000,40000,Diesel,Individual,Manual,First_Owner
Mahindra_XUV500_W8_4WD,2012,620000,80000,Diesel,Individual,Manual,Second_Owner
Ford_Ecosport_1.5_DV5_MT_Titanium,2014,600000,30000,Diesel,Individual,Manual,First_Owner
Mahindra_Bolero_Power_Plus_ZLX,2018,795000,35000,Diesel,Individual,Manual,First_Owner
Tata_Winger_Deluxe_-_Hi_Roof_(AC),2011,300000,180000,Diesel,Individual,Manual,Third_Owner
Renault_Lodgy_85PS_RxL,2015,495000,60000,Diesel,Individual,Manual,First_Owner
Audi_A4_3.0_TDI_Quattro,2013,1580000,86000,Diesel,Dealer,Automatic,First_Owner
Audi_Q3_2.0_TDI_Quattro_Premium_Plus,2015,1750000,127643,Diesel,Dealer,Automatic,First_Owner
Tata_Hexa_XTA,2018,1350000,34000,Diesel,Individual,Automatic,First_Owner
Mahindra_Xylo_D4,2014,350000,145000,Diesel,Individual,Manual,First_Owner
Datsun_RediGO_AMT_1.0_S,2018,300000,25000,Petrol,Individual,Automatic,First_Owner
Tata_Zest_Revotron_1.2T_XMS,2018,400000,54000,Petrol,Dealer,Manual,Second_Owner
Audi_A6_2.0_TDI__Design_Edition,2014,1750000,102354,Diesel,Dealer,Automatic,First_Owner
Maruti_Zen_LX,1999,70000,70000,Petrol,Individual,Manual,Fourth_&_Above_Owner
Nissan_Sunny_XL_D,2018,500000,70000,Diesel,Individual,Manual,First_Owner
Audi_Q3_35_TDI_Quattro_Technology,2017,2575000,36000,Diesel,Dealer,Automatic,First_Owner
Honda_Brio_VX,2014,345000,58000,Petrol,Dealer,Manual,First_Owner
Tata_Indigo_CR4,2013,220000,100000,Diesel,Individual,Manual,First_Owner
Audi_Q5_2.0_TFSI_Quattro_Premium_Plus,2014,1850000,62237,Petrol,Dealer,Automatic,First_Owner
Hyundai_Santro_Xing_XL_eRLX_Euro_III,2005,114999,90000,Petrol,Dealer,Manual,Second_Owner
Maruti_800_AC,1999,50000,100000,Petrol,Individual,Manual,Second_Owner
Honda_Jazz_Select_Edition,2017,585000,14000,Petrol,Dealer,Manual,First_Owner
Ford_EcoSport_1.5_TDCi_Titanium_BSIV,2018,950000,21394,Diesel,Dealer,Manual,First_Owner
Maruti_Swift_Dzire_AMT_VXI,2018,625000,13800,Petrol,Individual,Automatic,First_Owner
Hyundai_Creta_1.6_SX_Automatic,2017,1035000,23000,Petrol,Dealer,Automatic,First_Owner
Datsun_GO_T_Petrol,2015,310000,32686,Petrol,Dealer,Manual,First_Owner
Mahindra_Xylo_D4,2017,600000,99700,Diesel,Individual,Manual,First_Owner
Toyota_Fortuner_2.8_4WD_AT_BSIV,2019,3100000,5000,Diesel,Individual,Automatic,First_Owner
Honda_City_i-DTEC_SV,2014,650000,49654,Diesel,Dealer,Manual,First_Owner
Hyundai_Grand_i10_Asta,2016,550000,45457,Petrol,Dealer,Manual,First_Owner
Hyundai_Creta_1.6_CRDi_SX,2017,1260000,39221,Diesel,Dealer,Manual,First_Owner
Hyundai_i20_Sportz_1.2,2016,660000,48220,Petrol,Dealer,Manual,First_Owner
Hyundai_i20_Sportz_1.2,2017,700000,11114,Petrol,Dealer,Manual,First_Owner
Hyundai_Getz_1.5_CRDi_GVS,2008,235000,60208,Diesel,Dealer,Manual,First_Owner
Volkswagen_Vento_1.5_TDI_Highline,2013,475000,80000,Diesel,Dealer,Manual,First_Owner
Mercedes-Benz_E-Class_280_CDI_Elegance,2008,795000,98600,Diesel,Dealer,Automatic,First_Owner
Audi_RS7_2015-2019_Sportback_Performance,2016,8900000,13000,Petrol,Dealer,Automatic,First_Owner
Audi_Q5_3.0_TDI_Quattro_Technology,2015,3200000,30000,Diesel,Dealer,Automatic,First_Owner
MG_Hector_Smart_AT,2019,1860000,18000,Petrol,Dealer,Automatic,First_Owner
Land_Rover_Range_Rover_4.4_Diesel_LWB_Vogue_SE,2010,4200000,100000,Diesel,Dealer,Automatic,First_Owner
Honda_City_VX_CVT,2015,850000,58000,Petrol,Dealer,Automatic,First_Owner
Mahindra_Xylo_D4,2017,585000,85441,Diesel,Dealer,Manual,First_Owner
Mahindra_Verito_1.5_D4_BSIV,2015,380000,64541,Diesel,Dealer,Manual,First_Owner
Maruti_Swift_Dzire_VDI,2019,650000,35000,Diesel,Individual,Manual,First_Owner
Maruti_Swift_ZXI_Plus,2018,600000,30000,Petrol,Individual,Manual,First_Owner
Nissan_Micra_Active_XV,2017,434999,16267,Petrol,Dealer,Manual,First_Owner
Volkswagen_Vento_1.5_TDI_Highline,2013,525000,71500,Diesel,Dealer,Manual,First_Owner
BMW_5_Series_520d_Luxury_Line,2019,4800000,12999,Diesel,Dealer,Automatic,First_Owner
Chevrolet_Aveo_U-VA_1.2_LS,2008,160000,80000,Petrol,Individual,Manual,First_Owner
Maruti_Zen_Estilo_1.1_LXI_BSIII,2007,160000,90000,Petrol,Individual,Manual,Second_Owner
Chevrolet_Spark_1.0_LT,2012,125000,28000,Petrol,Individual,Manual,First_Owner
Mahindra_Bolero_Power_Plus_Plus_AC_BSIV_PS,2015,430000,200000,Diesel,Individual,Manual,First_Owner
Hyundai_Creta_1.6_VTVT_S,2017,900000,14700,Petrol,Individual,Manual,First_Owner
Maruti_Alto_LX,2000,61000,90000,Petrol,Individual,Manual,Second_Owner
Maruti_Wagon_R_LXI_BS_IV,2017,400000,50000,Petrol,Individual,Manual,First_Owner
Hyundai_Santro_Xing_XS,2009,150000,100000,Petrol,Individual,Manual,Second_Owner
Volkswagen_Polo_GT_1.0_TSI,2019,950000,24000,Petrol,Individual,Automatic,First_Owner
Tata_Indigo_CR4,2013,220000,100000,Diesel,Individual,Manual,First_Owner
Hyundai_Getz_GLX,2007,110000,90000,Petrol,Individual,Manual,First_Owner
Tata_Bolt_Revotron_XM,2015,375000,30000,Petrol,Individual,Manual,First_Owner
Datsun_GO_Plus_T_Option,2017,350000,80000,Petrol,Individual,Manual,First_Owner
Hyundai_i20_Magna_1.4_CRDi_(Diesel),2012,310000,92686,Diesel,Dealer,Manual,Second_Owner
Tata_Indica_GLS_BS_IV,2010,90000,300000,Petrol,Individual,Manual,Third_Owner
Volkswagen_Vento_Petrol_Highline,2011,350000,90000,Petrol,Individual,Manual,Second_Owner
Hyundai_Santro_LS_zipPlus,2003,100000,60000,Petrol,Individual,Manual,First_Owner
Mahindra_XUV500_AT_W6_2WD,2017,1300000,40000,Diesel,Individual,Automatic,First_Owner
Maruti_Wagon_R_LXI,2004,70000,90000,Petrol,Individual,Manual,Fourth_&_Above_Owner
Chevrolet_Sail_Hatchback_LT_ABS,2013,225000,80000,Diesel,Individual,Manual,First_Owner
Honda_City_1.3_EXI,2002,145000,100000,Petrol,Individual,Manual,First_Owner
Ford_EcoSport_1.5_Diesel_Titanium_Plus_BSIV,2018,930000,20000,Diesel,Individual,Manual,First_Owner
Maruti_Swift_VXI,2019,550000,51000,Petrol,Individual,Manual,First_Owner
Maruti_Alto_LX_BSIII,2008,85000,120000,Petrol,Individual,Manual,Second_Owner
Hyundai_EON_Era_Plus_Sports_Edition,2014,280000,55000,Petrol,Individual,Manual,First_Owner
Hyundai_EON_Magna_Plus,2018,360000,6000,Petrol,Individual,Manual,First_Owner
Maruti_Alto_LXi,2011,150000,40000,Petrol,Individual,Manual,Second_Owner
Skoda_Rapid_1.6_MPI_AT_Ambition_BSIV,2017,900000,15000,Petrol,Individual,Automatic,First_Owner
Ambassador_CLASSIC_1500_DSL_AC,2005,120000,50000,Diesel,Individual,Manual,Second_Owner
Fiat_Linea_T_Jet_Emotion,2010,215000,90000,Petrol,Individual,Manual,Second_Owner
Renault_Scala_Diesel_RxL,2013,550000,38500,Diesel,Individual,Manual,First_Owner
Tata_Nexon_1.2_Revotron_XZ_Plus_Dual_Tone,2018,775000,35000,Petrol,Individual,Manual,First_Owner
Maruti_Gypsy_King_HT_BSIV,2001,409999,49359,Petrol,Individual,Manual,Third_Owner
Maruti_800_AC_Uniq,2005,65000,70000,Petrol,Individual,Manual,Second_Owner
Maruti_Wagon_R_LXI_Minor,2008,200000,90000,Petrol,Individual,Manual,Second_Owner
Maruti_Wagon_R_VXI_BS_IV,2010,240000,50000,Petrol,Individual,Manual,Second_Owner
Toyota_Innova_2.5_VX_8_STR,2012,800000,108731,Diesel,Individual,Manual,First_Owner
Toyota_Innova_2.5_EV_Diesel_MS_7_Str_BSIII,2010,400000,120000,Diesel,Individual,Manual,First_Owner
Tata_Sumo_Gold_EX_BSIII,2016,500000,60000,Diesel,Individual,Manual,First_Owner
Mahindra_Renault_Logan_1.5_DLX_Diesel,2007,150000,90000,Diesel,Individual,Manual,Third_Owner
Toyota_Etios_GD,2014,500000,140000,Diesel,Individual,Manual,Second_Owner
Hyundai_EON_Magna_Plus,2014,320000,80000,Petrol,Individual,Manual,First_Owner
Nissan_Micra_Diesel_XV,2013,300000,90000,Diesel,Individual,Manual,First_Owner
Renault_Lodgy_Stepway_85PS_RXZ_8S,2017,650000,40000,Diesel,Individual,Manual,First_Owner
Maruti_Alto_800_LXI,2018,285000,14000,Petrol,Individual,Manual,First_Owner
Tata_Aria_Pleasure_4x2,2012,360000,70000,Diesel,Individual,Manual,Second_Owner
Honda_Accord_2.4_MT,2009,450000,55000,Petrol,Individual,Manual,Second_Owner
Maruti_Alto_LXi,2011,175000,60000,Petrol,Individual,Manual,Third_Owner
Chevrolet_Cruze_LT,2011,350000,74000,Diesel,Individual,Manual,Second_Owner
Ford_Figo_Aspire_1.5_TDCi_Titanium,2020,530000,45000,Diesel,Dealer,Manual,First_Owner
Honda_City_i-DTEC_ZX,2017,1025000,38000,Diesel,Dealer,Manual,First_Owner
Honda_BR-V_i-DTEC_VX_MT,2017,950000,24000,Diesel,Dealer,Manual,First_Owner
Honda_WR-V_i-VTEC_VX,2017,725000,29976,Petrol,Dealer,Manual,First_Owner
Honda_City_i_VTEC_VX,2017,919999,41000,Petrol,Dealer,Manual,First_Owner
Honda_Jazz_1.5_V_i_DTEC,2018,700000,15000,Diesel,Dealer,Manual,First_Owner
Honda_Jazz_1.5_VX_i_DTEC,2017,725000,36000,Diesel,Dealer,Manual,First_Owner
Honda_BR-V_i-VTEC_VX_MT,2017,840000,30646,Petrol,Dealer,Manual,First_Owner
Maruti_Wagon_R_VXI_BS_IV,2015,365000,23600,Petrol,Dealer,Manual,First_Owner
Honda_City_i_DTEC_SV,2014,665000,71318,Diesel,Dealer,Manual,First_Owner
Maruti_800_Std,2003,50000,78098,Petrol,Individual,Manual,First_Owner
Hyundai_EON_Era_Plus,2014,225000,30000,Petrol,Individual,Manual,First_Owner
Hyundai_i10_Era,2012,229999,45000,Petrol,Individual,Manual,Second_Owner
Hyundai_Santro_Xing_GL,2008,145000,67000,Petrol,Individual,Manual,First_Owner
Ford_Figo_Aspire_Facelift,2018,624000,14681,Diesel,Dealer,Manual,First_Owner
Hyundai_Verna_1.4_VTVT,2015,500000,25000,Petrol,Individual,Manual,First_Owner
Ford_EcoSport_1.5_Ti_VCT_MT_Titanium_BSIV,2017,750000,18054,Petrol,Dealer,Manual,First_Owner
Honda_City_i_DTEC_VX,2015,785000,40000,Diesel,Individual,Manual,First_Owner
Hyundai_i10_Sportz,2011,225000,30000,Petrol,Individual,Manual,First_Owner
Hyundai_Xcent_1.1_CRDi_Base,2017,300000,80000,Diesel,Individual,Manual,First_Owner
Hyundai_i20_Asta_1.4_CRDi,2016,680000,20000,Diesel,Individual,Manual,First_Owner
Mahindra_TUV_300_T8,2016,700000,40000,Diesel,Individual,Manual,First_Owner
Tata_Indigo_CS_eLS_BS_IV,2011,180000,120000,Diesel,Individual,Manual,First_Owner
Ford_Fiesta_1.4_SXi_TDCi_ABS,2008,270000,120000,Diesel,Individual,Manual,Second_Owner
Maruti_Swift_Dzire_VXi,2010,370000,97000,Petrol,Individual,Manual,Second_Owner
Mahindra_Xylo_H8_ABS_with_Airbags,2018,1100000,70000,Diesel,Individual,Manual,First_Owner
Hyundai_Accent_CRDi,2004,120000,120000,Diesel,Individual,Manual,Second_Owner
Skoda_Rapid_1.6_TDI_PRESTIGE,2013,430000,88000,Diesel,Individual,Manual,Second_Owner
Maruti_Swift_ZDi,2014,550000,38406,Diesel,Dealer,Manual,First_Owner
Hyundai_Santro_Xing_GLS,2014,320000,54350,Petrol,Dealer,Manual,First_Owner
Maruti_Wagon_R_VXI_BS_IV,2015,390000,32260,Petrol,Dealer,Manual,First_Owner
Renault_Duster_85PS_Diesel_RxE,2014,550000,58231,Diesel,Dealer,Manual,First_Owner
Maruti_Swift_VXI,2012,370000,59858,Petrol,Dealer,Manual,First_Owner
Maruti_Alto_LXi_BSIII,2010,190000,73350,Petrol,Dealer,Manual,First_Owner
Renault_Duster_110PS_Diesel_RxZ,2013,509999,88473,Diesel,Dealer,Manual,First_Owner
Honda_City_S,2013,450000,96987,Petrol,Dealer,Manual,First_Owner
Mercedes-Benz_GLS_2016-2020_350d_4MATIC,2016,5500000,77350,Diesel,Dealer,Automatic,First_Owner
Maruti_Swift_Dzire_VDI,2015,550000,61187,Diesel,Dealer,Manual,First_Owner
Mahindra_Xylo_E6,2009,400000,68350,Diesel,Dealer,Manual,First_Owner
Ford_EcoSport_1.5_TDCi_Titanium_BSIV,2015,585000,81150,Diesel,Dealer,Manual,First_Owner
Hyundai_Grand_i10_1.2_Kappa_Asta,2019,500000,30000,Petrol,Individual,Manual,First_Owner
Maruti_Ciaz_ZXi,2015,800000,30000,Petrol,Individual,Manual,First_Owner
Maruti_Swift_Vdi_BSIII,2009,265000,120000,Diesel,Individual,Manual,Second_Owner
Ford_Figo_Diesel_Titanium,2012,175000,180000,Diesel,Individual,Manual,First_Owner
Fiat_Palio_1.2_Sport,2007,125000,50000,Petrol,Individual,Manual,Second_Owner
Tata_Manza_Aqua_Quadrajet_BS_IV,2010,165000,80000,Diesel,Individual,Manual,First_Owner
Mahindra_Verito_1.5_D2_BSIII,2011,150000,280000,Diesel,Individual,Manual,First_Owner
Hyundai_Creta_1.6_CRDi_SX_Option,2015,1025000,90000,Diesel,Individual,Manual,Second_Owner
Toyota_Innova_2.5_VX_(Diesel)_8_Seater,2014,1030000,250000,Diesel,Individual,Manual,Second_Owner
Chevrolet_Cruze_LT,2012,380000,90000,Diesel,Individual,Manual,Fourth_&_Above_Owner
Maruti_Swift_Dzire_LDi,2010,250000,110000,Diesel,Individual,Manual,Third_Owner
Maruti_Zen_LX,2000,85000,80000,Petrol,Individual,Manual,Second_Owner
Fiat_Punto_EVO_1.3_Dynamic,2016,500000,35000,Diesel,Individual,Manual,First_Owner
Hyundai_EON_Era_Plus,2018,350000,15000,Petrol,Individual,Manual,First_Owner
Maruti_Alto_LXi_BSIII,2010,190000,52000,Petrol,Individual,Manual,Second_Owner
Volkswagen_Jetta_1.9_TDI_Trendline,2009,940000,140000,Diesel,Individual,Manual,First_Owner
Maruti_Swift_VXI,2013,475000,60000,Petrol,Individual,Manual,Second_Owner
Maruti_Alto_800_LXI,2018,300000,17000,Petrol,Individual,Manual,First_Owner
Chevrolet_Beat_LS,2016,250000,70000,Petrol,Individual,Manual,Third_Owner
Maruti_Zen_LX,2001,93000,97000,Petrol,Individual,Manual,Fourth_&_Above_Owner
Ford_Figo_Diesel_ZXI,2012,290000,125000,Diesel,Individual,Manual,Second_Owner
Tata_Indica_GLS_BS_IV,2010,75000,300000,Petrol,Individual,Manual,Third_Owner
Mahindra_XUV500_W8_2WD,2015,1000000,120000,Diesel,Individual,Manual,Second_Owner
Hyundai_i20_Asta_1.4_CRDi,2015,550000,87000,Diesel,Individual,Manual,First_Owner
Fiat_Punto_1.3_Emotion,2010,285000,75000,Diesel,Individual,Manual,Third_Owner
Tata_Indigo_Grand_Petrol,2014,240000,60000,Petrol,Individual,Manual,Second_Owner
Hyundai_Creta_1.6_VTVT_S,2015,850000,25000,Petrol,Individual,Manual,First_Owner
Hyundai_i20_Active_1.2_SX,2016,650000,26000,Petrol,Individual,Manual,First_Owner
Maruti_Celerio_Green_VXI,2017,365000,78000,CNG,Individual,Manual,First_Owner
Hyundai_i20_Active_1.2_SX,2016,650000,26000,Petrol,Individual,Manual,First_Owner
Chevrolet_Sail_1.2_Base,2015,260000,35000,Petrol,Individual,Manual,First_Owner
Tata_Indigo_Grand_Petrol,2014,250000,100000,Petrol,Individual,Manual,First_Owner
Tata_New_Safari_4X2,2007,550000,80000,Petrol,Individual,Manual,Second_Owner
Maruti_Wagon_R_LXI,2004,70000,90000,Petrol,Individual,Manual,Fourth_&_Above_Owner
Chevrolet_Sail_Hatchback_LT_ABS,2013,225000,80000,Diesel,Individual,Manual,First_Owner
Honda_City_1.3_EXI,2002,145000,100000,Petrol,Individual,Manual,First_Owner
Ford_EcoSport_1.5_Diesel_Titanium_Plus_BSIV,2018,930000,20000,Diesel,Individual,Manual,First_Owner
Maruti_Swift_VXI,2019,550000,51000,Petrol,Individual,Manual,First_Owner
Maruti_Alto_LX_BSIII,2008,85000,120000,Petrol,Individual,Manual,Second_Owner
Hyundai_EON_Era_Plus_Sports_Edition,2014,280000,55000,Petrol,Individual,Manual,First_Owner
